DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Harmonized Column Names (3)|Attributes from Lookup Table
claimcenter.dbo.cc_region_zone|Country|ID|claimcenter.dbo.cctl_Country|cctl_Country_TypeCode_Country / cctl_Country_Name_Country / cctl_Country_Description_Country|TypeCode / Name / Description
claimcenter.dbo.cc_region_zone|ZoneType|ID|claimcenter.dbo.cctl_ZoneType|cctl_ZoneType_TypeCode_ZoneType / cctl_ZoneType_Name_ZoneType / cctl_ZoneType_Description_ZoneType|TypeCode / Name / Description
claimcenter.dbo.cc_region_name_l10n|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_reinsurancecoverage|Coverage|ID|claimcenter.dbo.cctl_CoverageType|cctl_CoverageType_TypeCode_Coverage / cctl_CoverageType_Name_Coverage / cctl_CoverageType_Description_Coverage|TypeCode / Name / Description
claimcenter.dbo.cc_reinsurancelosscause|LossCause|ID|claimcenter.dbo.cctl_LossCause|cctl_LossCause_TypeCode_LossCause / cctl_LossCause_Name_LossCause / cctl_LossCause_Description_LossCause|TypeCode / Name / Description
claimcenter.dbo.cc_reinsurancethreshold|LossType|ID|claimcenter.dbo.cctl_LossType|cctl_LossType_TypeCode_LossType / cctl_LossType_Name_LossType / cctl_LossType_Description_LossType|TypeCode / Name / Description
claimcenter.dbo.cc_reinsurancethreshold|PolicyType|ID|claimcenter.dbo.cctl_PolicyType|cctl_PolicyType_TypeCode_PolicyType / cctl_PolicyType_Name_PolicyType / cctl_PolicyType_Description_PolicyType|TypeCode / Name / Description
claimcenter.dbo.cc_reinsurancethreshold|TreatyType|ID|claimcenter.dbo.cctl_ReinsuranceTreatyType|cctl_ReinsuranceTreatyType_TypeCode_TreatyType / cctl_ReinsuranceTreatyType_Name_TreatyType / cctl_ReinsuranceTreatyType_Description_TreatyType|TypeCode / Name / Description
claimcenter.dbo.ccx_rentalhistory_ext|Category|ID|claimcenter.dbo.cctl_Category|cctl_Category_TypeCode_Category / cctl_Category_Name_Category / cctl_Category_Description_Category|TypeCode / Name / Description
claimcenter.dbo.ccx_rentalhistory_ext|TransmissionType|ID|claimcenter.dbo.cctl_rentaltranstypes|cctl_rentaltranstypes_TypeCode_TransmissionType / cctl_rentaltranstypes_Name_TransmissionType / cctl_rentaltranstypes_Description_TransmissionType|TypeCode / Name / Description
claimcenter.dbo.ccx_reservelargechangeact_ext|ReserveChange_cur|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_ReserveChange_cur / cctl_Currency_Name_ReserveChange_cur / cctl_Currency_Description_ReserveChange_cur|TypeCode / Name / Description
claimcenter.dbo.ccx_reservelargechangeact_ext|UpdatedReserveAmount_cur|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_UpdatedReserveAmount_cur / cctl_Currency_Name_UpdatedReserveAmount_cur / cctl_Currency_Description_UpdatedReserveAmount_cur|TypeCode / Name / Description
claimcenter.dbo.cc_reserveline|CostCategory|ID|claimcenter.dbo.cctl_CostCategory|cctl_CostCategory_TypeCode_CostCategory / cctl_CostCategory_Name_CostCategory / cctl_CostCategory_Description_CostCategory|TypeCode / Name / Description
claimcenter.dbo.cc_reserveline|CostType|ID|claimcenter.dbo.cctl_CostType|cctl_CostType_TypeCode_CostType / cctl_CostType_Name_CostType / cctl_CostType_Description_CostType|TypeCode / Name / Description
claimcenter.dbo.cc_reserveline|ReservingCurrency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_ReservingCurrency / cctl_Currency_Name_ReservingCurrency / cctl_Currency_Description_ReservingCurrency|TypeCode / Name / Description
claimcenter.dbo.cc_review|ServiceType|ID|claimcenter.dbo.cctl_ReviewServiceType|cctl_ReviewServiceType_TypeCode_ServiceType / cctl_ReviewServiceType_Name_ServiceType / cctl_ReviewServiceType_Description_ServiceType|TypeCode / Name / Description
claimcenter.dbo.cc_reviewcategoryquestionset|ReviewCategory|ID|claimcenter.dbo.cctl_ReviewCategory|cctl_ReviewCategory_TypeCode_ReviewCategory / cctl_ReviewCategory_Name_ReviewCategory / cctl_ReviewCategory_Description_ReviewCategory|TypeCode / Name / Description
claimcenter.dbo.cc_reviewcategoryscore|ReviewCategory|ID|claimcenter.dbo.cctl_ReviewCategory|cctl_ReviewCategory_TypeCode_ReviewCategory / cctl_ReviewCategory_Name_ReviewCategory / cctl_ReviewCategory_Description_ReviewCategory|TypeCode / Name / Description
claimcenter.dbo.cc_reviewqanswerset|ReviewCategory|ID|claimcenter.dbo.cctl_ReviewCategory|cctl_ReviewCategory_TypeCode_ReviewCategory / cctl_ReviewCategory_Name_ReviewCategory / cctl_ReviewCategory_Description_ReviewCategory|TypeCode / Name / Description
claimcenter.dbo.cc_reviewsyncworkitem|Status|ID|claimcenter.dbo.cctl_WorkItemStatusType|cctl_WorkItemStatusType_TypeCode_Status / cctl_WorkItemStatusType_Name_Status / cctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_reviewtype|ContactSubtype|ID|claimcenter.dbo.cctl_Contact|cctl_Contact_TypeCode_ContactSubtype / cctl_Contact_Name_ContactSubtype / cctl_Contact_Description_ContactSubtype|TypeCode / Name / Description
claimcenter.dbo.cc_riagreement|Currency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_Currency / cctl_Currency_Name_Currency / cctl_Currency_Description_Currency|TypeCode / Name / Description
claimcenter.dbo.cc_riagreement|Subtype|ID|claimcenter.dbo.cctl_RIAgreement|cctl_RIAgreement_TypeCode_Subtype / cctl_RIAgreement_Name_Subtype / cctl_RIAgreement_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_riskunit|Subtype|ID|claimcenter.dbo.cctl_RiskUnit|cctl_RiskUnit_TypeCode_Subtype / cctl_RiskUnit_Name_Subtype / cctl_RiskUnit_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_riskunit|OtherRiskType|ID|claimcenter.dbo.cctl_OtherRiskType|cctl_OtherRiskType_TypeCode_OtherRiskType / cctl_OtherRiskType_Name_OtherRiskType / cctl_OtherRiskType_Description_OtherRiskType|TypeCode / Name / Description
claimcenter.dbo.cc_riskunit|GeographicalRegion|ID|claimcenter.dbo.cctl_GeographicalRegion|cctl_GeographicalRegion_TypeCode_GeographicalRegion / cctl_GeographicalRegion_Name_GeographicalRegion / cctl_GeographicalRegion_Description_GeographicalRegion|TypeCode / Name / Description
claimcenter.dbo.cc_ritransaction|CostCategory|ID|claimcenter.dbo.cctl_CostCategory|cctl_CostCategory_TypeCode_CostCategory / cctl_CostCategory_Name_CostCategory / cctl_CostCategory_Description_CostCategory|TypeCode / Name / Description
claimcenter.dbo.cc_ritransaction|CostType|ID|claimcenter.dbo.cctl_CostType|cctl_CostType_TypeCode_CostType / cctl_CostType_Name_CostType / cctl_CostType_Description_CostType|TypeCode / Name / Description
claimcenter.dbo.cc_ritransaction|Status|ID|claimcenter.dbo.cctl_TransactionStatus|cctl_TransactionStatus_TypeCode_Status / cctl_TransactionStatus_Name_Status / cctl_TransactionStatus_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_ritransaction|Subtype|ID|claimcenter.dbo.cctl_RITransaction|cctl_RITransaction_TypeCode_Subtype / cctl_RITransaction_Name_Subtype / cctl_RITransaction_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_ritransactionset|Subtype|ID|claimcenter.dbo.cctl_RITransactionSet|cctl_RITransactionSet_TypeCode_Subtype / cctl_RITransactionSet_Name_Subtype / cctl_RITransactionSet_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_role|RoleType|ID|claimcenter.dbo.cctl_RoleType|cctl_RoleType_TypeCode_RoleType / cctl_RoleType_Name_RoleType / cctl_RoleType_Description_RoleType|TypeCode / Name / Description
claimcenter.dbo.cc_privilege|Permission|ID|claimcenter.dbo.cctl_SystemPermissionType|cctl_SystemPermissionType_TypeCode_Permission / cctl_SystemPermissionType_Name_Permission / cctl_SystemPermissionType_Description_Permission|TypeCode / Name / Description
claimcenter.dbo.cc_role_desc_l10n|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_role_name_l10n|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_scriptparameter|ParameterType|ID|claimcenter.dbo.cctl_ScriptParameterType|cctl_ScriptParameterType_TypeCode_ParameterType / cctl_ScriptParameterType_Name_ParameterType / cctl_ScriptParameterType_Description_ParameterType|TypeCode / Name / Description
claimcenter.dbo.cc_seczone_dsc_l10n|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_seczone_nam_l10n|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequest|AssignmentStatus|ID|claimcenter.dbo.cctl_AssignmentStatus|cctl_AssignmentStatus_TypeCode_AssignmentStatus / cctl_AssignmentStatus_Name_AssignmentStatus / cctl_AssignmentStatus_Description_AssignmentStatus|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequest|Currency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_Currency / cctl_Currency_Name_Currency / cctl_Currency_Description_Currency|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequest|Kind|ID|claimcenter.dbo.cctl_ServiceRequestKind|cctl_ServiceRequestKind_TypeCode_Kind / cctl_ServiceRequestKind_Name_Kind / cctl_ServiceRequestKind_Description_Kind|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequest|Progress|ID|claimcenter.dbo.cctl_ServiceRequestProgress|cctl_ServiceRequestProgress_TypeCode_Progress / cctl_ServiceRequestProgress_Name_Progress / cctl_ServiceRequestProgress_Description_Progress|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequest|QuoteStatus|ID|claimcenter.dbo.cctl_ServiceRequestQuoteStatus|cctl_ServiceRequestQuoteStatus_TypeCode_QuoteStatus / cctl_ServiceRequestQuoteStatus_Name_QuoteStatus / cctl_ServiceRequestQuoteStatus_Description_QuoteStatus|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequest|SpecialistCommMethod|ID|claimcenter.dbo.cctl_SpecialistCommMethod|cctl_SpecialistCommMethod_TypeCode_SpecialistCommMethod / cctl_SpecialistCommMethod_Name_SpecialistCommMethod / cctl_SpecialistCommMethod_Description_SpecialistCommMethod|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequest|Tier|ID|claimcenter.dbo.cctl_ServiceRequestTier|cctl_ServiceRequestTier_TypeCode_Tier / cctl_ServiceRequestTier_Name_Tier / cctl_ServiceRequestTier_Description_Tier|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequestchange|New_Progress|ID|claimcenter.dbo.cctl_ServiceRequestProgress|cctl_ServiceRequestProgress_TypeCode_New_Progress / cctl_ServiceRequestProgress_Name_New_Progress / cctl_ServiceRequestProgress_Description_New_Progress|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequestchange|New_QuoteStatus|ID|claimcenter.dbo.cctl_ServiceRequestQuoteStatus|cctl_ServiceRequestQuoteStatus_TypeCode_New_QuoteStatus / cctl_ServiceRequestQuoteStatus_Name_New_QuoteStatus / cctl_ServiceRequestQuoteStatus_Description_New_QuoteStatus|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequestchange|Operation|ID|claimcenter.dbo.cctl_ServiceRequestOperation|cctl_ServiceRequestOperation_TypeCode_Operation / cctl_ServiceRequestOperation_Name_Operation / cctl_ServiceRequestOperation_Description_Operation|TypeCode / Name / Description
claimcenter.dbo.cc_servicereqinstructionsvc|Subtype|ID|claimcenter.dbo.cctl_servicereqinstructionsvc|cctl_servicereqinstructionsvc_TypeCode_Subtype / cctl_servicereqinstructionsvc_Name_Subtype / cctl_servicereqinstructionsvc_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_servreqmsg|Type|ID|claimcenter.dbo.cctl_ServiceRequestMessageType|cctl_ServiceRequestMessageType_TypeCode_Type / cctl_ServiceRequestMessageType_Name_Type / cctl_ServiceRequestMessageType_Description_Type|TypeCode / Name / Description
claimcenter.dbo.cc_servreqmetric|MetricUnit|ID|claimcenter.dbo.cctl_MetricUnit|cctl_MetricUnit_TypeCode_MetricUnit / cctl_MetricUnit_Name_MetricUnit / cctl_MetricUnit_Description_MetricUnit|TypeCode / Name / Description
claimcenter.dbo.cc_servreqmetric|Subtype|ID|claimcenter.dbo.cctl_ServiceRequestMetric|cctl_ServiceRequestMetric_TypeCode_Subtype / cctl_ServiceRequestMetric_Name_Subtype / cctl_ServiceRequestMetric_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequestmetriclimit|Currency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_Currency / cctl_Currency_Name_Currency / cctl_Currency_Description_Currency|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequestmetriclimit|CustomerServiceTier|ID|claimcenter.dbo.cctl_CustomerServiceTier|cctl_CustomerServiceTier_TypeCode_CustomerServiceTier / cctl_CustomerServiceTier_Name_CustomerServiceTier / cctl_CustomerServiceTier_Description_CustomerServiceTier|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequestmetriclimit|LimitType|ID|claimcenter.dbo.cctl_servicereqmetriclimittype|cctl_servicereqmetriclimittype_TypeCode_LimitType / cctl_servicereqmetriclimittype_Name_LimitType / cctl_servicereqmetriclimittype_Description_LimitType|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequestmetriclimit|MetricUnit|ID|claimcenter.dbo.cctl_MetricUnit|cctl_MetricUnit_TypeCode_MetricUnit / cctl_MetricUnit_Name_MetricUnit / cctl_MetricUnit_Description_MetricUnit|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequestmetriclimit|ServiceRequestMetricType|ID|claimcenter.dbo.cctl_ServiceRequestMetric|cctl_ServiceRequestMetric_TypeCode_ServiceRequestMetricType / cctl_ServiceRequestMetric_Name_ServiceRequestMetricType / cctl_ServiceRequestMetric_Description_ServiceRequestMetricType|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequestmetriclimit|ServiceRequestTier|ID|claimcenter.dbo.cctl_ServiceRequestTier|cctl_ServiceRequestTier_TypeCode_ServiceRequestTier / cctl_ServiceRequestTier_Name_ServiceRequestTier / cctl_ServiceRequestTier_Description_ServiceRequestTier|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequestmetriclimit|Subtype|ID|claimcenter.dbo.cctl_ServiceRequestMetricLimit|cctl_ServiceRequestMetricLimit_TypeCode_Subtype / cctl_ServiceRequestMetricLimit_Name_Subtype / cctl_ServiceRequestMetricLimit_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequeststatement|Subtype|ID|claimcenter.dbo.cctl_ServiceRequestStatement|cctl_ServiceRequestStatement_TypeCode_Subtype / cctl_ServiceRequestStatement_Name_Subtype / cctl_ServiceRequestStatement_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_servicerequeststatement|Status|ID|claimcenter.dbo.cctl_servicereqinvoicestatus|cctl_servicereqinvoicestatus_TypeCode_Status / cctl_servicereqinvoicestatus_Name_Status / cctl_servicereqinvoicestatus_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_settlement|BenefitType|ID|claimcenter.dbo.cctl_LostWagesBenefitType|cctl_LostWagesBenefitType_TypeCode_BenefitType / cctl_LostWagesBenefitType_Name_BenefitType / cctl_LostWagesBenefitType_Description_BenefitType|TypeCode / Name / Description
claimcenter.dbo.cc_settlement|SettleMethod|ID|claimcenter.dbo.cctl_SettleMethod|cctl_SettleMethod_TypeCode_SettleMethod / cctl_SettleMethod_Name_SettleMethod / cctl_SettleMethod_Description_SettleMethod|TypeCode / Name / Description
claimcenter.dbo.cc_specialhandling|Subtype|ID|claimcenter.dbo.cctl_SpecialHandling|cctl_SpecialHandling_TypeCode_Subtype / cctl_SpecialHandling_Name_Subtype / cctl_SpecialHandling_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_specialhandling|CustomerServiceTier|ID|claimcenter.dbo.cctl_CustomerServiceTier|cctl_CustomerServiceTier_TypeCode_CustomerServiceTier / cctl_CustomerServiceTier_Name_CustomerServiceTier / cctl_CustomerServiceTier_Description_CustomerServiceTier|TypeCode / Name / Description
claimcenter.dbo.cc_shpreviousvalue|FinancialThreshold|ID|claimcenter.dbo.cctl_FinancialThreshold|cctl_FinancialThreshold_TypeCode_FinancialThreshold / cctl_FinancialThreshold_Name_FinancialThreshold / cctl_FinancialThreshold_Description_FinancialThreshold|TypeCode / Name / Description
claimcenter.dbo.cc_specialistsvccompinctype|IncidentType|ID|claimcenter.dbo.cctl_Incident|cctl_Incident_TypeCode_IncidentType / cctl_Incident_Name_IncidentType / cctl_Incident_Description_IncidentType|TypeCode / Name / Description
claimcenter.dbo.cc_specsvccompsvcreqkind|Kind|ID|claimcenter.dbo.cctl_ServiceRequestKind|cctl_ServiceRequestKind_TypeCode_Kind / cctl_ServiceRequestKind_Name_Kind / cctl_ServiceRequestKind_Description_Kind|TypeCode / Name / Description
claimcenter.dbo.cc_specsvcdesc_l10n|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_specsvcname_l10n|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_standardworkqueue|QueueType|ID|claimcenter.dbo.cctl_BatchProcessType|cctl_BatchProcessType_TypeCode_QueueType / cctl_BatchProcessType_Name_QueueType / cctl_BatchProcessType_Description_QueueType|TypeCode / Name / Description
claimcenter.dbo.cc_standardworkqueue|Status|ID|claimcenter.dbo.cctl_WorkItemStatusType|cctl_WorkItemStatusType_TypeCode_Status / cctl_WorkItemStatusType_Name_Status / cctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_statcode|InsuranceLine|ID|claimcenter.dbo.cctl_InsuranceLine|cctl_InsuranceLine_TypeCode_InsuranceLine / cctl_InsuranceLine_Name_InsuranceLine / cctl_InsuranceLine_Description_InsuranceLine|TypeCode / Name / Description
claimcenter.dbo.cc_statcode|InsuranceSubLine|ID|claimcenter.dbo.cctl_InsuranceSubLine|cctl_InsuranceSubLine_TypeCode_InsuranceSubLine / cctl_InsuranceSubLine_Name_InsuranceSubLine / cctl_InsuranceSubLine_Description_InsuranceSubLine|TypeCode / Name / Description
claimcenter.dbo.cc_statcode|MajorPeril|ID|claimcenter.dbo.cctl_MajorPerils|cctl_MajorPerils_TypeCode_MajorPeril / cctl_MajorPerils_Name_MajorPeril / cctl_MajorPerils_Description_MajorPeril|TypeCode / Name / Description
claimcenter.dbo.cc_statcode|State|ID|claimcenter.dbo.cctl_State|cctl_State_TypeCode_State / cctl_State_Name_State / cctl_State_Description_State|TypeCode / Name / Description
claimcenter.dbo.cc_statuelimitationsline|JurisdictionState|ID|claimcenter.dbo.cctl_Jurisdiction|cctl_Jurisdiction_TypeCode_JurisdictionState / cctl_Jurisdiction_Name_JurisdictionState / cctl_Jurisdiction_Description_JurisdictionState|TypeCode / Name / Description
claimcenter.dbo.cc_statuelimitationsline|StatuteLimitType|ID|claimcenter.dbo.cctl_StatuteLimitationsType|cctl_StatuteLimitationsType_TypeCode_StatuteLimitType / cctl_StatuteLimitationsType_Name_StatuteLimitType / cctl_StatuteLimitationsType_Description_StatuteLimitType|TypeCode / Name / Description
claimcenter.dbo.ccx_strmodel_ext|ModelType|ID|claimcenter.dbo.cctl_STRModel_Type|cctl_STRModel_Type_TypeCode_ModelType / cctl_STRModel_Type_Name_ModelType / cctl_STRModel_Type_Description_ModelType|TypeCode / Name / Description
claimcenter.dbo.cc_sbqsntext_l10n|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_subroadverseparty|Classification|ID|claimcenter.dbo.cctl_SubroClassification|cctl_SubroClassification_TypeCode_Classification / cctl_SubroClassification_Name_Classification / cctl_SubroClassification_Description_Classification|TypeCode / Name / Description
claimcenter.dbo.cc_subroadverseparty|MainContactType|ID|claimcenter.dbo.cctl_PersonRelationType|cctl_PersonRelationType_TypeCode_MainContactType / cctl_PersonRelationType_Name_MainContactType / cctl_PersonRelationType_Description_MainContactType|TypeCode / Name / Description
claimcenter.dbo.cc_subroadverseparty|ScheduleRecoveryType|ID|claimcenter.dbo.cctl_SubroSchedRecoveryType|cctl_SubroSchedRecoveryType_TypeCode_ScheduleRecoveryType / cctl_SubroSchedRecoveryType_Name_ScheduleRecoveryType / cctl_SubroSchedRecoveryType_Description_ScheduleRecoveryType|TypeCode / Name / Description
claimcenter.dbo.cc_subroadverseparty|Strategy|ID|claimcenter.dbo.cctl_SubroStrategy|cctl_SubroStrategy_TypeCode_Strategy / cctl_SubroStrategy_Name_Strategy / cctl_SubroStrategy_Description_Strategy|TypeCode / Name / Description
claimcenter.dbo.cc_subroadverseparty|SubroGovernmentInvolved|ID|claimcenter.dbo.cctl_SubroGovernmentInvolved|cctl_SubroGovernmentInvolved_TypeCode_SubroGovernmentInvolved / cctl_SubroGovernmentInvolved_Name_SubroGovernmentInvolved / cctl_SubroGovernmentInvolved_Description_SubroGovernmentInvolved|TypeCode / Name / Description
claimcenter.dbo.cc_subrogationsummary|DeductibleWaived_Ext|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_DeductibleWaived_Ext / cctl_YesNo_Name_DeductibleWaived_Ext / cctl_YesNo_Description_DeductibleWaived_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_subrogationsummary|LiabilityAccepted_Ext|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_LiabilityAccepted_Ext / cctl_YesNo_Name_LiabilityAccepted_Ext / cctl_YesNo_Description_LiabilityAccepted_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_subrogationsummary|SubroClosedOutcome|ID|claimcenter.dbo.cctl_SubroClosedOutcome|cctl_SubroClosedOutcome_TypeCode_SubroClosedOutcome / cctl_SubroClosedOutcome_Name_SubroClosedOutcome / cctl_SubroClosedOutcome_Description_SubroClosedOutcome|TypeCode / Name / Description
claimcenter.dbo.cc_subrogationsummary|SubrogationType_Ext|ID|claimcenter.dbo.cctl_SubrogationType_Ext|cctl_SubrogationType_Ext_TypeCode_SubrogationType_Ext / cctl_SubrogationType_Ext_Name_SubrogationType_Ext / cctl_SubrogationType_Ext_Description_SubrogationType_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_subrogationsummary|SubroReferralTo_Ext|ID|claimcenter.dbo.cctl_SubroReferralTo_Ext|cctl_SubroReferralTo_Ext_TypeCode_SubroReferralTo_Ext / cctl_SubroReferralTo_Ext_Name_SubroReferralTo_Ext / cctl_SubroReferralTo_Ext_Description_SubroReferralTo_Ext|TypeCode / Name / Description
claimcenter.dbo.ccx_subrovendorfees_ext|SubroVendorFeeType|ID|claimcenter.dbo.cctl_SubroVendorFeeType_Ext|cctl_SubroVendorFeeType_Ext_TypeCode_SubroVendorFeeType / cctl_SubroVendorFeeType_Ext_Name_SubroVendorFeeType / cctl_SubroVendorFeeType_Ext_Description_SubroVendorFeeType|TypeCode / Name / Description
claimcenter.dbo.ccx_symb_appraiser_ext|EventCode|ID|claimcenter.dbo.cctl_Symb_EventTypes|cctl_Symb_EventTypes_TypeCode_EventCode / cctl_Symb_EventTypes_Name_EventCode / cctl_Symb_EventTypes_Description_EventCode|TypeCode / Name / Description
claimcenter.dbo.ccx_symb_notifications_ext|EventCode|ID|claimcenter.dbo.cctl_Symb_EventTypes|cctl_Symb_EventTypes_TypeCode_EventCode / cctl_Symb_EventTypes_Name_EventCode / cctl_Symb_EventTypes_Description_EventCode|TypeCode / Name / Description
claimcenter.dbo.cc_tableupdatestatsstatement|UpdateStatsType|ID|claimcenter.dbo.cctl_TableUpdateStatsType|cctl_TableUpdateStatsType_TypeCode_UpdateStatsType / cctl_TableUpdateStatsType_Name_UpdateStatsType / cctl_TableUpdateStatsType_Description_UpdateStatsType|TypeCode / Name / Description
claimcenter.dbo.cc_tmpagglimitora)</div>}|AggLimitCalcCriteria|ID|claimcenter.dbo.cctl_AggLimitCalcCriteria|cctl_AggLimitCalcCriteria_TypeCode_AggLimitCalcCriteria / cctl_AggLimitCalcCriteria_Name_AggLimitCalcCriteria / cctl_AggLimitCalcCriteria_Description_AggLimitCalcCriteria|TypeCode / Name / Description
claimcenter.dbo.cc_tmpagglimitora)</div>}|LimitType|ID|claimcenter.dbo.cctl_AggregateLimitType|cctl_AggregateLimitType_TypeCode_LimitType / cctl_AggregateLimitType_Name_LimitType / cctl_AggregateLimitType_Description_LimitType|TypeCode / Name / Description
claimcenter.dbo.cc_tmpagglimitora)</div>}|ValueType|ID|claimcenter.dbo.cctl_AggregateType|cctl_AggregateType_TypeCode_ValueType / cctl_AggregateType_Name_ValueType / cctl_AggregateType_Description_ValueType|TypeCode / Name / Description
claimcenter.dbo.cc_tmpagglimitrpt)</div>}|AggLimitCalcCriteria|ID|claimcenter.dbo.cctl_AggLimitCalcCriteria|cctl_AggLimitCalcCriteria_TypeCode_AggLimitCalcCriteria / cctl_AggLimitCalcCriteria_Name_AggLimitCalcCriteria / cctl_AggLimitCalcCriteria_Description_AggLimitCalcCriteria|TypeCode / Name / Description
claimcenter.dbo.cc_tmpagglimitrpt)</div>}|LimitType|ID|claimcenter.dbo.cctl_AggregateLimitType|cctl_AggregateLimitType_TypeCode_LimitType / cctl_AggregateLimitType_Name_LimitType / cctl_AggregateLimitType_Description_LimitType|TypeCode / Name / Description
claimcenter.dbo.cc_tmpagglimitrpt)</div>}|ValueType|ID|claimcenter.dbo.cctl_AggregateType|cctl_AggregateType_TypeCode_ValueType / cctl_AggregateType_Name_ValueType / cctl_AggregateType_Description_ValueType|TypeCode / Name / Description
claimcenter.dbo.cc_tmpbulkinvoicesums|TmpCurrency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_TmpCurrency / cctl_Currency_Name_TmpCurrency / cctl_Currency_Description_TmpCurrency|TypeCode / Name / Description
claimcenter.dbo.cc_tmpcheckrpt)</div>}|Currency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_Currency / cctl_Currency_Name_Currency / cctl_Currency_Description_Currency|TypeCode / Name / Description
claimcenter.dbo.cc_tmpcheckrpt)</div>}|ReservingCurrency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_ReservingCurrency / cctl_Currency_Name_ReservingCurrency / cctl_Currency_Description_ReservingCurrency|TypeCode / Name / Description
claimcenter.dbo.cc_tmpclaimaccess)</div>}|Permission|ID|claimcenter.dbo.cctl_ClaimAccessType|cctl_ClaimAccessType_TypeCode_Permission / cctl_ClaimAccessType_Name_Permission / cctl_ClaimAccessType_Description_Permission|TypeCode / Name / Description
