DB/TABLE|Send to Lake|PII (Y/N)|CDC Column|LookUp Ref|HardDeleteFlag|PartitionBy|NumPartitions|Rows|Notes
[PolicyCenterL4-1].dbo.pctl_imiftypeoftesting_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imincomecoverage_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imincomecovwaitingperiod_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_iminoutbuild_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_iminstafloequipschcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_iminstafloequipsched_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_iminstaflotestingschd_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_iminstaflotestschcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_iminstallfloatersched_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_iminstallfloatpartcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_iminstallfloatschcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imissuerlabel_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immepartschedexclitem_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloatefexhib_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloatefexhibcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloaterspartcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloaterspartexcl_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloatmbpfprem_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloatmbpfpremcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloatmefequip_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloatmefequipcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloatpdfprop_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloatpdfpropcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloatschedexclitem_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloatspfprop_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscfloatspfpropcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immiscrestrictexcl_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immobileequiplocation_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immobileequiploccov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immobileequippartcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immobileequippartexcl_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immobileequipseascov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immobileequipseason_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immotortruckcargo_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immotortruckcargocov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immotortruckcargopartcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immotortruckcargopartexcl_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immotorvehiclesched_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immtoperatingterr_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immtpartpropschedexcl_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immtpartschedcovitem_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immtpartschedexclitem_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immtpartthftschedexcl_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_immtvehicleschedcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_impropertycovered_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_impropertyexclname_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imratingbasistype_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imriggerspartcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imsignpartcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imtransitpartcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imtransitpartexcl_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imtransittermicov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imtransitterminals_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imtransitvehicle_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imtransitvehiclecov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imvalpap_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imvalpapcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imvalpappartcontainer_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imvalpappartcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imvalpappartexcl_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imvalpappartschedulecov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imvalpappartscheduleitem_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imwarehouselimitsched_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imwarehouselimschcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imwarehouselocschcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imwarehouselocsched_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imwarehousepartcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imwarehousepartexcl_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imwarehousespilschcov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imwarehousespoilsched_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imwhpartpropschexcl_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_imwhspoilageinculded_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_industryappetite_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_inlandmarinecov_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_inlandmarineexcl_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_lobfieldwidgettype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_manualcarrier_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_manualclaimtype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_motorcycleengsize_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_mpddiscounttype_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_noofmortgages_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_occupants|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_plugintypes|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_prometrixasgr_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_prometrixconstclass_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_prometrixinsocc_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_prometrixinterest_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_prometrixrsorder_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_prometrixselectbranch_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_promtrxisbldgsprinkl_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ratemode|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_rateroutinehandler|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_rateroutinehandler_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_rateroutinehandlerfa_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_rateroutinehandlerfu_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_ratingbasistype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_reasondescription|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_reinsurancestatus_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_reinsurer_sai|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_sbtupdatestatus|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_updatedifftype|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_vehiclerisksymbols_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pctl_yearswithpriorcarrier_ext|Y||Truncate and Load|TypeList|||||
[PolicyCenterL4-1].dbo.pcx_bcolperilentry_ext|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_bp7covetermpremium_ext|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_bricdetail_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_ccclaim|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_ccclaimorder|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cluelossentry_fa|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cluelossentry_frm|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_configupdateselection|Y||ID|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_coveragegroupentry_ext|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7additionalcoveredprop1|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7additionalcoveredprop2|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7additionalcoveredpropt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7agreedvalcoin_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7agreedvalueblanket|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7agreedvaluebldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7agreedvaluebusnincome|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7agreedvaluefloodblanke|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7agreedvalueprsnlprop|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7basicgroupiiratingterr|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7basicgroupiratingterin|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7beginperiodofrestorat1|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7blanketdeduct_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7blanketlimitbuilding|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7blanketratedselection|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7blankettype|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7blankotherfloodinsur|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7blankunderinsurwaiver|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7bldgcodeeffectiveness2|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7bldgcodeeffectivenessg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7bldgincludedinoperatio|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7bldgschedconditem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7bldgschedconditemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7bldgschedcovitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7bldgschedcovitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7bldgschedexclitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7bldgschedexclitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7blktidnum|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7blktidnumbldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7blktidnumprsnlprop|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7blktweightblkt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7buildersrisktentativeg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7buildingtheftded_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7buildingtheftdeductibl|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7burglaryalarmcreditfac|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7busincschedconditem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7busincschedconditemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7busincschedcovitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7busincschedcovitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7busincschedexclitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7busincschedexclitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7causelossbypolopt1_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7causeoflossbldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7causeoflossbusnincome|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7causeoflossbypolicyopt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7causeoflossbypolicytyp|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7causeoflosscpponly|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7causeoflossds04|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7causeoflossforblanket|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7causeoflossspecialclas|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7citytownstate|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7civilauthorityincrease|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7classcodebldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7classcodeoccupclass|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7classdesc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7coinsurancebldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7coinsurancebusnincome|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7coinsurancefloodblkt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7coinsurancefloodform|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7coinsuranceforblanket|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7coinsuranceforoptional|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7coinsuranceopt1_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7coinsuranceprsnlprop|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7coinsurancespecialclas|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7combinedtypeofriskeduc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7combinedtypeofriskmanu|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7combinedtypeofriskmerc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7combinedtypeofriskrent|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7constructioncodert|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7constructiontypebldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7constructiontypetouser|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7countystate|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7coveredproperty|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7covform|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7covformbusnincome|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7covformspecialclass|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7covtypebldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7covtypeprsnlprop|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7creditfactor|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_CP7dedbldg_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7deductiblebldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7dronemodification|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_CP7EmpClassification_SAI|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7employeeandorclassific|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_CP7EmployeeSpclClass_SAI|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqcauseoflosscovblkti1|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqcauseoflosscovblktid|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqcauseoflosscoverageo|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqcauseoflossform|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqcauseoflossincludedi|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqclassbldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqclassspecialclass|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqcoverageutilityservi|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqcovindicatorbldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqcovindicatorbusninco|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqcovindicatorprsnlpro|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqcovindicatorspecialc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqdeductible|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqdeductiblebuilding|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqgradeprsnlprop|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqrooftankhazard|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqspecialclassstructur|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqsprinklerleakageonl1|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqsprinklerleakageonl2|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqsprinklerleakageonly|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqsublimitblktindicato|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqsublimitpct|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqsublimitpctblkt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7eqterrin|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7equipmentsratet|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7extendedperiod|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7extendedperiodapplies|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7extendedperiodbusninco|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7extendedperiodoptional|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7extofrecoverynumofmont|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7extraexpnlimitonlosspy|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7floodblanketrating|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7fullvaluebldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7fullvaluepersprop|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7fullvaluerange|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7funguswetrotdryrotbac2|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7funguswetrotdryrotbac3|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7funguswetrotdryrotbac4|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7funguswetrotdryrotbac6|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7funguswetrotdryrotbac7|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7funguswetrotdryrotbac8|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7funguswetrotdryrotbact|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7geographicwindhazardl1|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7geographicwindhazardle|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7heightofradioantenna|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7included_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7includedinblkt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7includedinblktbldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7includedinblktbusninco|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7includedinblktprsnlpro|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7includedinblktspecialc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7incsannagglmtoptloc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7indicateactualcashvalu|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7inflationguardpct|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7inflationguardpctblank|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7inflationguardpctbldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7inflationguardpctsubli|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7irpmbuildingfeaturespc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7irpmemployeespct|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7irpmlocationpct|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7irpmmodificationpct|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7irpmpremisesequipmentp|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7irpmprotectionpct|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7jurisdiction|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7jurisdictioncond|Y||UpdateTime|Y||ID|||
